num_cands,num_voters,pm,vm,num_profiles,perc_mult_winners
7,"(4, 5)",IAC,Uncovered Set,50000,0.54634
7,"(10, 11)",IAC,Split Cycle,50000,0.3737
7,"(10, 11)",IAC,Beat Path,50000,0.33606
7,"(10, 11)",IAC,Copeland,50000,0.19584
7,"(10, 11)",IAC,GETCHA,50000,0.51858
7,"(10, 11)",IAC,Uncovered Set,50000,0.51858
7,"(20, 21)",IAC,Split Cycle,50000,0.31618
7,"(20, 21)",IAC,Beat Path,50000,0.26278
7,"(20, 21)",IAC,Copeland,50000,0.19588
7,"(20, 21)",IAC,GETCHA,50000,0.49264
7,"(20, 21)",IAC,Uncovered Set,50000,0.49264
7,"(50, 51)",IAC,Split Cycle,50000,0.24018
7,"(50, 51)",IAC,Beat Path,50000,0.177
7,"(50, 51)",IAC,Copeland,50000,0.19828
7,"(50, 51)",IAC,GETCHA,50000,0.4576
7,"(50, 51)",IAC,Uncovered Set,50000,0.4576
7,"(100, 101)",IAC,Split Cycle,50000,0.19822
7,"(100, 101)",IAC,Beat Path,50000,0.13044
7,"(100, 101)",IAC,Copeland,50000,0.2055
7,"(100, 101)",IAC,GETCHA,50000,0.43862
7,"(100, 101)",IAC,Uncovered Set,50000,0.43862
7,"(500, 501)",IAC,Split Cycle,50000,0.1312
7,"(500, 501)",IAC,Beat Path,50000,0.05776
7,"(500, 501)",IAC,Copeland,50000,0.21858
7,"(500, 501)",IAC,GETCHA,50000,0.40162
7,"(500, 501)",IAC,Uncovered Set,50000,0.40162
7,"(1000, 1001)",IAC,Split Cycle,50000,0.11874
7,"(1000, 1001)",IAC,Beat Path,50000,0.04046
7,"(1000, 1001)",IAC,Copeland,50000,0.2259
7,"(1000, 1001)",IAC,GETCHA,50000,0.39264
7,"(1000, 1001)",IAC,Uncovered Set,50000,0.39264
7,"(5000, 5001)",IAC,Split Cycle,50000,0.0922
7,"(5000, 5001)",IAC,Beat Path,50000,0.01438
7,"(5000, 5001)",IAC,Copeland,50000,0.23642
7,"(5000, 5001)",IAC,GETCHA,50000,0.37526
7,"(5000, 5001)",IAC,Uncovered Set,50000,0.37526
10,"(4, 5)",IAC,Split Cycle,50000,0.53568
10,"(4, 5)",IAC,Beat Path,50000,0.5269
